"ID";"Nit_IPS";"Nit_EPS";"Proceso";"DescripcionProceso";"Estado";"Cuenta";"Banco";"FechaPagoFactura";"NumeroPago";"TipoOperacion";"NumeroFactura";"ValorBrutoPagar";"ValorDescuento";"ValorIva";"ValorRetefuente";"ValorReteiva";"ValorReteica";"ValorOtrasRetenciones";"ValorCruces";"ValorAnticipos";"ValorTotal";"ValorTranferido";"Regional";"llaveCompuesta";"idUser";"Soporte";"FechaRegistro";"FechaActualizacion";"Sync"
"6541";"813001952";"900833180";"13697";"RECURSOS MAYO 2012";"CONFIRMADO";"380077008";"BANCO DE OCCIDENTE";"2012-05-08";"1340";"2502";"5736038872";"42826";"0";"0";"0";"0";"0";"0";"0";"0";"42826";"42826";"HUILA";"pago_eps_900833180_813001952_20190526";"3";"../../../soportes/813001952/pago_eps_900833180_813001952_20190526.xls";"2019-05-26 03:36:07";"2019-05-26 03:36:07";"0000-00-00 00:00:00"
"6542";"813001952";"900833180";"13697";"RECURSOS MAYO 2012";"CONFIRMADO";"380077008";"BANCO DE OCCIDENTE";"2012-05-08";"1341";"2502";"5736038874";"10193";"0";"0";"0";"0";"0";"0";"0";"0";"10193";"10193";"HUILA";"pago_eps_900833180_813001952_20190526";"3";"../../../soportes/813001952/pago_eps_900833180_813001952_20190526.xls";"2019-05-26 03:36:07";"2019-05-26 03:36:07";"0000-00-00 00:00:00"
"6543";"813001952";"900833180";"13697";"RECURSOS MAYO 2012";"CONFIRMADO";"380077008";"BANCO DE OCCIDENTE";"2012-05-08";"1370";"2502";"5736038875";"4471";"0";"0";"0";"0";"0";"0";"0";"0";"4471";"4471";"HUILA";"pago_eps_900833180_813001952_20190526";"3";"../../../soportes/813001952/pago_eps_900833180_813001952_20190526.xls";"2019-05-26 03:36:07";"2019-05-26 03:36:07";"0000-00-00 00:00:00"
"6544";"813001952";"900833180";"13697";"RECURSOS MAYO 2012";"CONFIRMADO";"380077008";"BANCO DE OCCIDENTE";"2012-05-08";"1371";"2502";"5736039472";"72324";"0";"0";"0";"0";"0";"0";"0";"0";"72324";"72324";"HUILA";"pago_eps_900833180_813001952_20190526";"3";"../../../soportes/813001952/pago_eps_900833180_813001952_20190526.xls";"2019-05-26 03:36:07";"2019-05-26 03:36:07";"0000-00-00 00:00:00"
"6545";"813001952";"900833180";"13697";"RECURSOS MAYO 2012";"CONFIRMADO";"380077008";"BANCO DE OCCIDENTE";"2012-05-08";"1372";"2502";"5736039785";"33774";"0";"0";"0";"0";"0";"0";"0";"0";"33774";"33774";"HUILA";"pago_eps_900833180_813001952_20190526";"3";"../../../soportes/813001952/pago_eps_900833180_813001952_20190526.xls";"2019-05-26 03:36:07";"2019-05-26 03:36:07";"0000-00-00 00:00:00"
"6546";"813001952";"900833180";"13697";"RECURSOS MAYO 2012";"CONFIRMADO";"380077008";"BANCO DE OCCIDENTE";"2012-05-08";"1373";"2502";"5736039786";"39102";"0";"0";"0";"0";"0";"0";"0";"0";"39102";"39102";"HUILA";"pago_eps_900833180_813001952_20190526";"3";"../../../soportes/813001952/pago_eps_900833180_813001952_20190526.xls";"2019-05-26 03:36:07";"2019-05-26 03:36:07";"0000-00-00 00:00:00"
"6547";"813001952";"900833180";"13697";"RECURSOS MAYO 2012";"CONFIRMADO";"380077008";"BANCO DE OCCIDENTE";"2012-05-08";"1374";"2502";"5736039787";"20874";"0";"0";"0";"0";"0";"0";"0";"0";"20874";"20874";"HUILA";"pago_eps_900833180_813001952_20190526";"3";"../../../soportes/813001952/pago_eps_900833180_813001952_20190526.xls";"2019-05-26 03:36:07";"2019-05-26 03:36:07";"0000-00-00 00:00:00"
"6548";"813001952";"900833180";"13697";"RECURSOS MAYO 2012";"CONFIRMADO";"380077008";"BANCO DE OCCIDENTE";"2012-05-08";"1375";"2502";"5736039788";"13761";"0";"0";"0";"0";"0";"0";"0";"0";"13761";"13761";"HUILA";"pago_eps_900833180_813001952_20190526";"3";"../../../soportes/813001952/pago_eps_900833180_813001952_20190526.xls";"2019-05-26 03:36:07";"2019-05-26 03:36:07";"0000-00-00 00:00:00"
"6549";"813001952";"900833180";"13697";"RECURSOS MAYO 2012";"CONFIRMADO";"380077008";"BANCO DE OCCIDENTE";"2012-05-08";"1376";"2502";"5736039789";"40093";"0";"0";"0";"0";"0";"0";"0";"0";"40093";"40093";"HUILA";"pago_eps_900833180_813001952_20190526";"3";"../../../soportes/813001952/pago_eps_900833180_813001952_20190526.xls";"2019-05-26 03:36:07";"2019-05-26 03:36:07";"0000-00-00 00:00:00"
"6550";"813001952";"900833180";"13697";"RECURSOS MAYO 2012";"CONFIRMADO";"380077008";"BANCO DE OCCIDENTE";"2012-05-08";"1377";"2502";"5736039791";"13395";"0";"0";"0";"0";"0";"0";"0";"0";"13395";"13395";"HUILA";"pago_eps_900833180_813001952_20190526";"3";"../../../soportes/813001952/pago_eps_900833180_813001952_20190526.xls";"2019-05-26 03:36:07";"2019-05-26 03:36:07";"0000-00-00 00:00:00"
"6551";"813001952";"900833180";"13697";"RECURSOS MAYO 2012";"CONFIRMADO";"380077008";"BANCO DE OCCIDENTE";"2012-05-08";"1378";"2502";"5736039792";"15352";"0";"0";"0";"0";"0";"0";"0";"0";"15352";"15352";"HUILA";"pago_eps_900833180_813001952_20190526";"3";"../../../soportes/813001952/pago_eps_900833180_813001952_20190526.xls";"2019-05-26 03:36:07";"2019-05-26 03:36:07";"0000-00-00 00:00:00"
"6552";"813001952";"900833180";"13697";"RECURSOS MAYO 2012";"CONFIRMADO";"380077008";"BANCO DE OCCIDENTE";"2012-05-08";"1379";"2502";"5736039794";"27635";"0";"0";"0";"0";"0";"0";"0";"0";"27635";"27635";"HUILA";"pago_eps_900833180_813001952_20190526";"3";"../../../soportes/813001952/pago_eps_900833180_813001952_20190526.xls";"2019-05-26 03:36:07";"2019-05-26 03:36:07";"0000-00-00 00:00:00"
"6553";"813001952";"900833180";"13697";"RECURSOS MAYO 2012";"CONFIRMADO";"380077008";"BANCO DE OCCIDENTE";"2012-05-08";"1380";"2502";"5736039797";"13486";"0";"0";"0";"0";"0";"0";"0";"0";"13486";"13486";"HUILA";"pago_eps_900833180_813001952_20190526";"3";"../../../soportes/813001952/pago_eps_900833180_813001952_20190526.xls";"2019-05-26 03:36:07";"2019-05-26 03:36:07";"0000-00-00 00:00:00"
"6554";"813001952";"900833180";"13697";"RECURSOS MAYO 2012";"CONFIRMADO";"380077008";"BANCO DE OCCIDENTE";"2012-05-08";"1381";"2502";"5736039799";"13395";"0";"0";"0";"0";"0";"0";"0";"0";"13395";"13395";"HUILA";"pago_eps_900833180_813001952_20190526";"3";"../../../soportes/813001952/pago_eps_900833180_813001952_20190526.xls";"2019-05-26 03:36:07";"2019-05-26 03:36:07";"0000-00-00 00:00:00"
"6555";"813001952";"900833180";"13697";"RECURSOS MAYO 2012";"CONFIRMADO";"380077008";"BANCO DE OCCIDENTE";"2012-05-08";"1382";"2502";"5736039800";"13395";"0";"0";"0";"0";"0";"0";"0";"0";"13395";"13395";"HUILA";"pago_eps_900833180_813001952_20190526";"3";"../../../soportes/813001952/pago_eps_900833180_813001952_20190526.xls";"2019-05-26 03:36:07";"2019-05-26 03:36:07";"0000-00-00 00:00:00"
"6556";"813001952";"900833180";"13697";"RECURSOS MAYO 2012";"CONFIRMADO";"380077008";"BANCO DE OCCIDENTE";"2012-05-08";"1383";"2502";"5736039801";"13395";"0";"0";"0";"0";"0";"0";"0";"0";"13395";"13395";"HUILA";"pago_eps_900833180_813001952_20190526";"3";"../../../soportes/813001952/pago_eps_900833180_813001952_20190526.xls";"2019-05-26 03:36:07";"2019-05-26 03:36:07";"0000-00-00 00:00:00"
"6557";"813001952";"900833180";"13697";"RECURSOS MAYO 2012";"CONFIRMADO";"380077008";"BANCO DE OCCIDENTE";"2012-05-08";"1384";"2502";"5736039802";"45585";"0";"0";"0";"0";"0";"0";"0";"0";"45585";"45585";"HUILA";"pago_eps_900833180_813001952_20190526";"3";"../../../soportes/813001952/pago_eps_900833180_813001952_20190526.xls";"2019-05-26 03:36:07";"2019-05-26 03:36:07";"0000-00-00 00:00:00"
"6558";"813001952";"900833180";"13697";"RECURSOS MAYO 2012";"CONFIRMADO";"380077008";"BANCO DE OCCIDENTE";"2012-05-08";"1385";"2502";"5736039803";"13486";"0";"0";"0";"0";"0";"0";"0";"0";"13486";"13486";"HUILA";"pago_eps_900833180_813001952_20190526";"3";"../../../soportes/813001952/pago_eps_900833180_813001952_20190526.xls";"2019-05-26 03:36:07";"2019-05-26 03:36:07";"0000-00-00 00:00:00"
"6559";"813001952";"900833180";"13697";"RECURSOS MAYO 2012";"CONFIRMADO";"380077008";"BANCO DE OCCIDENTE";"2012-05-08";"1386";"2502";"5736039804";"45049";"0";"0";"0";"0";"0";"0";"0";"0";"45049";"45049";"HUILA";"pago_eps_900833180_813001952_20190526";"3";"../../../soportes/813001952/pago_eps_900833180_813001952_20190526.xls";"2019-05-26 03:36:07";"2019-05-26 03:36:07";"0000-00-00 00:00:00"
"6560";"813001952";"900833180";"13697";"RECURSOS MAYO 2012";"CONFIRMADO";"380077008";"BANCO DE OCCIDENTE";"2012-05-08";"1387";"2502";"5736039806";"41465";"0";"0";"0";"0";"0";"0";"0";"0";"41465";"41465";"HUILA";"pago_eps_900833180_813001952_20190526";"3";"../../../soportes/813001952/pago_eps_900833180_813001952_20190526.xls";"2019-05-26 03:36:07";"2019-05-26 03:36:07";"0000-00-00 00:00:00"
"6561";"813001952";"900833180";"13697";"RECURSOS MAYO 2012";"CONFIRMADO";"380077008";"BANCO DE OCCIDENTE";"2012-05-08";"1388";"2502";"5736039810";"34383";"0";"0";"0";"0";"0";"0";"0";"0";"34383";"34383";"HUILA";"pago_eps_900833180_813001952_20190526";"3";"../../../soportes/813001952/pago_eps_900833180_813001952_20190526.xls";"2019-05-26 03:36:07";"2019-05-26 03:36:07";"0000-00-00 00:00:00"
"6562";"813001952";"900833180";"13697";"RECURSOS MAYO 2012";"CONFIRMADO";"380077008";"BANCO DE OCCIDENTE";"2012-05-08";"1389";"2502";"5736039812";"15313";"0";"0";"0";"0";"0";"0";"0";"0";"15313";"15313";"HUILA";"pago_eps_900833180_813001952_20190526";"3";"../../../soportes/813001952/pago_eps_900833180_813001952_20190526.xls";"2019-05-26 03:36:07";"2019-05-26 03:36:07";"0000-00-00 00:00:00"
"6563";"813001952";"900833180";"13697";"RECURSOS MAYO 2012";"CONFIRMADO";"380077008";"BANCO DE OCCIDENTE";"2012-05-08";"1430";"2502";"5736039816";"62876";"0";"0";"0";"0";"0";"0";"0";"0";"62876";"62876";"HUILA";"pago_eps_900833180_813001952_20190526";"3";"../../../soportes/813001952/pago_eps_900833180_813001952_20190526.xls";"2019-05-26 03:36:07";"2019-05-26 03:36:07";"0000-00-00 00:00:00"
"6564";"813001952";"900833180";"13697";"RECURSOS MAYO 2012";"CONFIRMADO";"380077008";"BANCO DE OCCIDENTE";"2012-05-08";"1431";"2502";"5736039817";"9191";"0";"0";"0";"0";"0";"0";"0";"0";"9191";"9191";"HUILA";"pago_eps_900833180_813001952_20190526";"3";"../../../soportes/813001952/pago_eps_900833180_813001952_20190526.xls";"2019-05-26 03:36:07";"2019-05-26 03:36:07";"0000-00-00 00:00:00"
"6565";"813001952";"900833180";"13697";"RECURSOS MAYO 2012";"CONFIRMADO";"380077008";"BANCO DE OCCIDENTE";"2012-05-08";"1432";"2502";"5736039818";"22737";"0";"0";"0";"0";"0";"0";"0";"0";"22737";"22737";"HUILA";"pago_eps_900833180_813001952_20190526";"3";"../../../soportes/813001952/pago_eps_900833180_813001952_20190526.xls";"2019-05-26 03:36:07";"2019-05-26 03:36:07";"0000-00-00 00:00:00"
"6566";"813001952";"900833180";"13697";"RECURSOS MAYO 2012";"CONFIRMADO";"380077008";"BANCO DE OCCIDENTE";"2012-05-08";"1433";"2502";"5736039819";"102526";"0";"0";"0";"0";"0";"0";"0";"0";"102526";"102526";"HUILA";"pago_eps_900833180_813001952_20190526";"3";"../../../soportes/813001952/pago_eps_900833180_813001952_20190526.xls";"2019-05-26 03:36:07";"2019-05-26 03:36:07";"0000-00-00 00:00:00"
"6567";"813001952";"900833180";"13697";"RECURSOS MAYO 2012";"CONFIRMADO";"380077008";"BANCO DE OCCIDENTE";"2012-05-08";"1434";"2502";"5736039821";"58013";"0";"0";"0";"0";"0";"0";"0";"0";"58013";"58013";"HUILA";"pago_eps_900833180_813001952_20190526";"3";"../../../soportes/813001952/pago_eps_900833180_813001952_20190526.xls";"2019-05-26 03:36:07";"2019-05-26 03:36:07";"0000-00-00 00:00:00"
"6568";"813001952";"900833180";"13697";"RECURSOS MAYO 2012";"CONFIRMADO";"380077008";"BANCO DE OCCIDENTE";"2012-05-08";"1435";"2502";"5736039823";"58013";"0";"0";"0";"0";"0";"0";"0";"0";"58013";"58013";"HUILA";"pago_eps_900833180_813001952_20190526";"3";"../../../soportes/813001952/pago_eps_900833180_813001952_20190526.xls";"2019-05-26 03:36:07";"2019-05-26 03:36:07";"0000-00-00 00:00:00"
"6569";"813001952";"900833180";"13697";"RECURSOS MAYO 2012";"CONFIRMADO";"380077008";"BANCO DE OCCIDENTE";"2012-05-08";"1436";"2502";"5736039824";"16596";"0";"0";"0";"0";"0";"0";"0";"0";"16596";"16596";"HUILA";"pago_eps_900833180_813001952_20190526";"3";"../../../soportes/813001952/pago_eps_900833180_813001952_20190526.xls";"2019-05-26 03:36:07";"2019-05-26 03:36:07";"0000-00-00 00:00:00"
"6570";"813001952";"900833180";"13697";"RECURSOS MAYO 2012";"CONFIRMADO";"380077008";"BANCO DE OCCIDENTE";"2012-05-08";"1437";"2502";"5736039825";"24890";"0";"0";"0";"0";"0";"0";"0";"0";"24890";"24890";"HUILA";"pago_eps_900833180_813001952_20190526";"3";"../../../soportes/813001952/pago_eps_900833180_813001952_20190526.xls";"2019-05-26 03:36:07";"2019-05-26 03:36:07";"0000-00-00 00:00:00"
"6571";"813001952";"900833180";"13697";"RECURSOS MAYO 2012";"CONFIRMADO";"380077008";"BANCO DE OCCIDENTE";"2012-05-08";"1438";"2502";"5736039828";"29991";"0";"0";"0";"0";"0";"0";"0";"0";"29991";"29991";"HUILA";"pago_eps_900833180_813001952_20190526";"3";"../../../soportes/813001952/pago_eps_900833180_813001952_20190526.xls";"2019-05-26 03:36:07";"2019-05-26 03:36:07";"0000-00-00 00:00:00"
"6572";"813001952";"900833180";"13697";"RECURSOS MAYO 2012";"CONFIRMADO";"380077008";"BANCO DE OCCIDENTE";"2012-05-08";"1439";"2502";"5736039829";"39650";"0";"0";"0";"0";"0";"0";"0";"0";"39650";"39650";"HUILA";"pago_eps_900833180_813001952_20190526";"3";"../../../soportes/813001952/pago_eps_900833180_813001952_20190526.xls";"2019-05-26 03:36:07";"2019-05-26 03:36:07";"0000-00-00 00:00:00"
"6573";"813001952";"900833180";"13697";"RECURSOS MAYO 2012";"CONFIRMADO";"380077008";"BANCO DE OCCIDENTE";"2012-05-08";"1440";"2502";"5736039831";"16281";"0";"0";"0";"0";"0";"0";"0";"0";"16281";"16281";"HUILA";"pago_eps_900833180_813001952_20190526";"3";"../../../soportes/813001952/pago_eps_900833180_813001952_20190526.xls";"2019-05-26 03:36:07";"2019-05-26 03:36:07";"0000-00-00 00:00:00"
"6574";"813001952";"900833180";"13697";"RECURSOS MAYO 2012";"CONFIRMADO";"380077008";"BANCO DE OCCIDENTE";"2012-05-08";"1441";"2502";"5736039832";"25269";"0";"0";"0";"0";"0";"0";"0";"0";"25269";"25269";"HUILA";"pago_eps_900833180_813001952_20190526";"3";"../../../soportes/813001952/pago_eps_900833180_813001952_20190526.xls";"2019-05-26 03:36:07";"2019-05-26 03:36:07";"0000-00-00 00:00:00"
"6575";"813001952";"900833180";"13697";"RECURSOS MAYO 2012";"CONFIRMADO";"380077008";"BANCO DE OCCIDENTE";"2012-05-08";"1442";"2502";"5736039835";"39650";"0";"0";"0";"0";"0";"0";"0";"0";"39650";"39650";"HUILA";"pago_eps_900833180_813001952_20190526";"3";"../../../soportes/813001952/pago_eps_900833180_813001952_20190526.xls";"2019-05-26 03:36:07";"2019-05-26 03:36:07";"0000-00-00 00:00:00"
"6576";"813001952";"900833180";"13697";"RECURSOS MAYO 2012";"CONFIRMADO";"380077008";"BANCO DE OCCIDENTE";"2012-05-08";"1443";"2502";"5736039836";"40471";"0";"0";"0";"0";"0";"0";"0";"0";"40471";"40471";"HUILA";"pago_eps_900833180_813001952_20190526";"3";"../../../soportes/813001952/pago_eps_900833180_813001952_20190526.xls";"2019-05-26 03:36:07";"2019-05-26 03:36:07";"0000-00-00 00:00:00"
"6577";"813001952";"900833180";"13697";"RECURSOS MAYO 2012";"CONFIRMADO";"380077008";"BANCO DE OCCIDENTE";"2012-05-08";"1444";"2502";"5736039837";"16596";"0";"0";"0";"0";"0";"0";"0";"0";"16596";"16596";"HUILA";"pago_eps_900833180_813001952_20190526";"3";"../../../soportes/813001952/pago_eps_900833180_813001952_20190526.xls";"2019-05-26 03:36:07";"2019-05-26 03:36:07";"0000-00-00 00:00:00"
"6578";"813001952";"900833180";"13697";"RECURSOS MAYO 2012";"CONFIRMADO";"380077008";"BANCO DE OCCIDENTE";"2012-05-08";"1445";"2502";"5736039838";"88858";"0";"0";"0";"0";"0";"0";"0";"0";"88858";"88858";"HUILA";"pago_eps_900833180_813001952_20190526";"3";"../../../soportes/813001952/pago_eps_900833180_813001952_20190526.xls";"2019-05-26 03:36:07";"2019-05-26 03:36:07";"0000-00-00 00:00:00"
"6579";"813001952";"900833180";"13697";"RECURSOS MAYO 2012";"CONFIRMADO";"380077008";"BANCO DE OCCIDENTE";"2012-05-08";"1446";"2502";"5736039839";"18146";"0";"0";"0";"0";"0";"0";"0";"0";"18146";"18146";"HUILA";"pago_eps_900833180_813001952_20190526";"3";"../../../soportes/813001952/pago_eps_900833180_813001952_20190526.xls";"2019-05-26 03:36:07";"2019-05-26 03:36:07";"0000-00-00 00:00:00"
"6580";"813001952";"900833180";"13697";"RECURSOS MAYO 2012";"CONFIRMADO";"380077008";"BANCO DE OCCIDENTE";"2012-05-08";"1447";"2502";"5736039840";"36045";"0";"0";"0";"0";"0";"0";"0";"0";"36045";"36045";"HUILA";"pago_eps_900833180_813001952_20190526";"3";"../../../soportes/813001952/pago_eps_900833180_813001952_20190526.xls";"2019-05-26 03:36:07";"2019-05-26 03:36:07";"0000-00-00 00:00:00"
"6581";"813001952";"900833180";"13697";"RECURSOS MAYO 2012";"CONFIRMADO";"380077008";"BANCO DE OCCIDENTE";"2012-05-08";"1448";"2502";"5736039841";"36944";"0";"0";"0";"0";"0";"0";"0";"0";"36944";"36944";"HUILA";"pago_eps_900833180_813001952_20190526";"3";"../../../soportes/813001952/pago_eps_900833180_813001952_20190526.xls";"2019-05-26 03:36:07";"2019-05-26 03:36:07";"0000-00-00 00:00:00"
"6582";"813001952";"900833180";"13697";"RECURSOS MAYO 2012";"CONFIRMADO";"380077008";"BANCO DE OCCIDENTE";"2012-05-08";"1449";"2502";"5736039842";"25269";"0";"0";"0";"0";"0";"0";"0";"0";"25269";"25269";"HUILA";"pago_eps_900833180_813001952_20190526";"3";"../../../soportes/813001952/pago_eps_900833180_813001952_20190526.xls";"2019-05-26 03:36:07";"2019-05-26 03:36:07";"0000-00-00 00:00:00"
"6583";"813001952";"900833180";"13697";"RECURSOS MAYO 2012";"CONFIRMADO";"380077008";"BANCO DE OCCIDENTE";"2012-05-08";"1450";"2502";"5736039843";"11875";"0";"0";"0";"0";"0";"0";"0";"0";"11875";"11875";"HUILA";"pago_eps_900833180_813001952_20190526";"3";"../../../soportes/813001952/pago_eps_900833180_813001952_20190526.xls";"2019-05-26 03:36:07";"2019-05-26 03:36:07";"0000-00-00 00:00:00"
"6584";"813001952";"900833180";"13697";"RECURSOS MAYO 2012";"CONFIRMADO";"380077008";"BANCO DE OCCIDENTE";"2012-05-08";"1451";"2502";"5736039844";"60840";"0";"0";"0";"0";"0";"0";"0";"0";"60840";"60840";"HUILA";"pago_eps_900833180_813001952_20190526";"3";"../../../soportes/813001952/pago_eps_900833180_813001952_20190526.xls";"2019-05-26 03:36:07";"2019-05-26 03:36:07";"0000-00-00 00:00:00"
"6585";"813001952";"900833180";"13697";"RECURSOS MAYO 2012";"CONFIRMADO";"380077008";"BANCO DE OCCIDENTE";"2012-05-08";"1452";"2502";"5736039846";"14686";"0";"0";"0";"0";"0";"0";"0";"0";"14686";"14686";"HUILA";"pago_eps_900833180_813001952_20190526";"3";"../../../soportes/813001952/pago_eps_900833180_813001952_20190526.xls";"2019-05-26 03:36:07";"2019-05-26 03:36:07";"0000-00-00 00:00:00"
"6586";"813001952";"900833180";"13697";"RECURSOS MAYO 2012";"CONFIRMADO";"380077008";"BANCO DE OCCIDENTE";"2012-05-08";"1453";"2502";"5736039848";"36045";"0";"0";"0";"0";"0";"0";"0";"0";"36045";"36045";"HUILA";"pago_eps_900833180_813001952_20190526";"3";"../../../soportes/813001952/pago_eps_900833180_813001952_20190526.xls";"2019-05-26 03:36:07";"2019-05-26 03:36:07";"0000-00-00 00:00:00"
"6587";"813001952";"900833180";"13697";"RECURSOS MAYO 2012";"CONFIRMADO";"380077008";"BANCO DE OCCIDENTE";"2012-05-08";"1454";"2502";"5736039849";"13486";"0";"0";"0";"0";"0";"0";"0";"0";"13486";"13486";"HUILA";"pago_eps_900833180_813001952_20190526";"3";"../../../soportes/813001952/pago_eps_900833180_813001952_20190526.xls";"2019-05-26 03:36:07";"2019-05-26 03:36:07";"0000-00-00 00:00:00"
"6588";"813001952";"900833180";"13697";"RECURSOS MAYO 2012";"CONFIRMADO";"380077008";"BANCO DE OCCIDENTE";"2012-05-08";"1455";"2502";"5736039852";"25269";"0";"0";"0";"0";"0";"0";"0";"0";"25269";"25269";"HUILA";"pago_eps_900833180_813001952_20190526";"3";"../../../soportes/813001952/pago_eps_900833180_813001952_20190526.xls";"2019-05-26 03:36:07";"2019-05-26 03:36:07";"0000-00-00 00:00:00"
"6589";"813001952";"900833180";"13697";"RECURSOS MAYO 2012";"CONFIRMADO";"380077008";"BANCO DE OCCIDENTE";"2012-05-08";"1486";"2502";"5736039854";"13732";"0";"0";"0";"0";"0";"0";"0";"0";"13732";"13732";"HUILA";"pago_eps_900833180_813001952_20190526";"3";"../../../soportes/813001952/pago_eps_900833180_813001952_20190526.xls";"2019-05-26 03:36:07";"2019-05-26 03:36:07";"0000-00-00 00:00:00"
"6590";"813001952";"900833180";"13697";"RECURSOS MAYO 2012";"CONFIRMADO";"380077008";"BANCO DE OCCIDENTE";"2012-05-08";"1487";"2502";"5736039859";"29415";"0";"0";"0";"0";"0";"0";"0";"0";"29415";"29415";"HUILA";"pago_eps_900833180_813001952_20190526";"3";"../../../soportes/813001952/pago_eps_900833180_813001952_20190526.xls";"2019-05-26 03:36:07";"2019-05-26 03:36:07";"0000-00-00 00:00:00"
"6591";"813001952";"900833180";"13697";"RECURSOS MAYO 2012";"CONFIRMADO";"380077008";"BANCO DE OCCIDENTE";"2012-05-08";"1488";"2502";"5736039862";"22458";"0";"0";"0";"0";"0";"0";"0";"0";"22458";"22458";"HUILA";"pago_eps_900833180_813001952_20190526";"3";"../../../soportes/813001952/pago_eps_900833180_813001952_20190526.xls";"2019-05-26 03:36:07";"2019-05-26 03:36:07";"0000-00-00 00:00:00"
"6592";"813001952";"900833180";"13697";"RECURSOS MAYO 2012";"CONFIRMADO";"380077008";"BANCO DE OCCIDENTE";"2012-05-08";"1489";"2502";"5736039863";"39650";"0";"0";"0";"0";"0";"0";"0";"0";"39650";"39650";"HUILA";"pago_eps_900833180_813001952_20190526";"3";"../../../soportes/813001952/pago_eps_900833180_813001952_20190526.xls";"2019-05-26 03:36:07";"2019-05-26 03:36:07";"0000-00-00 00:00:00"
"6593";"813001952";"900833180";"13697";"RECURSOS MAYO 2012";"CONFIRMADO";"380077008";"BANCO DE OCCIDENTE";"2012-05-08";"1490";"2502";"5736039864";"19718";"0";"0";"0";"0";"0";"0";"0";"0";"19718";"19718";"HUILA";"pago_eps_900833180_813001952_20190526";"3";"../../../soportes/813001952/pago_eps_900833180_813001952_20190526.xls";"2019-05-26 03:36:07";"2019-05-26 03:36:07";"0000-00-00 00:00:00"
"6594";"813001952";"900833180";"13697";"RECURSOS MAYO 2012";"CONFIRMADO";"380077008";"BANCO DE OCCIDENTE";"2012-05-08";"1491";"2502";"5736039865";"13668";"0";"0";"0";"0";"0";"0";"0";"0";"13668";"13668";"HUILA";"pago_eps_900833180_813001952_20190526";"3";"../../../soportes/813001952/pago_eps_900833180_813001952_20190526.xls";"2019-05-26 03:36:07";"2019-05-26 03:36:07";"0000-00-00 00:00:00"
"6595";"813001952";"900833180";"13697";"RECURSOS MAYO 2012";"CONFIRMADO";"380077008";"BANCO DE OCCIDENTE";"2012-05-08";"1492";"2502";"5736039866";"13668";"0";"0";"0";"0";"0";"0";"0";"0";"13668";"13668";"HUILA";"pago_eps_900833180_813001952_20190526";"3";"../../../soportes/813001952/pago_eps_900833180_813001952_20190526.xls";"2019-05-26 03:36:07";"2019-05-26 03:36:07";"0000-00-00 00:00:00"
"6596";"813001952";"900833180";"13697";"RECURSOS MAYO 2012";"CONFIRMADO";"380077008";"BANCO DE OCCIDENTE";"2012-05-08";"1493";"2502";"5736039867";"28471";"0";"0";"0";"0";"0";"0";"0";"0";"28471";"28471";"HUILA";"pago_eps_900833180_813001952_20190526";"3";"../../../soportes/813001952/pago_eps_900833180_813001952_20190526.xls";"2019-05-26 03:36:07";"2019-05-26 03:36:07";"0000-00-00 00:00:00"
"6597";"813001952";"900833180";"13697";"RECURSOS MAYO 2012";"CONFIRMADO";"380077008";"BANCO DE OCCIDENTE";"2012-05-08";"1494";"2502";"5736039868";"13395";"0";"0";"0";"0";"0";"0";"0";"0";"13395";"13395";"HUILA";"pago_eps_900833180_813001952_20190526";"3";"../../../soportes/813001952/pago_eps_900833180_813001952_20190526.xls";"2019-05-26 03:36:07";"2019-05-26 03:36:07";"0000-00-00 00:00:00"
"6598";"813001952";"900833180";"13697";"RECURSOS MAYO 2012";"CONFIRMADO";"380077008";"BANCO DE OCCIDENTE";"2012-05-08";"1495";"2502";"5736039869";"76440";"0";"0";"0";"0";"0";"0";"0";"0";"76440";"76440";"HUILA";"pago_eps_900833180_813001952_20190526";"3";"../../../soportes/813001952/pago_eps_900833180_813001952_20190526.xls";"2019-05-26 03:36:07";"2019-05-26 03:36:07";"0000-00-00 00:00:00"
"6599";"813001952";"900833180";"13697";"RECURSOS MAYO 2012";"CONFIRMADO";"380077008";"BANCO DE OCCIDENTE";"2012-05-08";"1496";"2502";"5736039870";"26818";"0";"0";"0";"0";"0";"0";"0";"0";"26818";"26818";"HUILA";"pago_eps_900833180_813001952_20190526";"3";"../../../soportes/813001952/pago_eps_900833180_813001952_20190526.xls";"2019-05-26 03:36:07";"2019-05-26 03:36:07";"0000-00-00 00:00:00"
"6600";"813001952";"900833180";"13697";"RECURSOS MAYO 2012";"CONFIRMADO";"380077008";"BANCO DE OCCIDENTE";"2012-05-08";"1497";"2502";"5736039872";"25269";"0";"0";"0";"0";"0";"0";"0";"0";"25269";"25269";"HUILA";"pago_eps_900833180_813001952_20190526";"3";"../../../soportes/813001952/pago_eps_900833180_813001952_20190526.xls";"2019-05-26 03:36:07";"2019-05-26 03:36:07";"0000-00-00 00:00:00"
